filename,width,height,class,xmin,ymin,xmax,ymax
imagen_nueva312.png,200,60,8,39,13,65,49
imagen_nueva312.png,200,60,w,65,21,98,49
imagen_nueva312.png,200,60,e,96,20,126,47
imagen_nueva312.png,200,60,6,128,12,154,47
imagen_nueva313.png,200,60,d,8,5,42,48
imagen_nueva313.png,200,60,2,40,8,69,48
imagen_nueva313.png,200,60,h,70,6,100,48
imagen_nueva313.png,200,60,2,98,7,130,48
imagen_nueva313.png,200,60,x,128,13,161,49
imagen_nueva314.png,200,60,n,8,20,39,48
imagen_nueva314.png,200,60,3,40,13,66,48
imagen_nueva314.png,200,60,p,64,21,96,57
imagen_nueva314.png,200,60,b,95,11,125,47
imagen_nueva314.png,200,60,d,126,12,157,48
imagen_nueva315.png,200,60,8,8,8,43,49
imagen_nueva315.png,200,60,y,41,14,76,59
imagen_nueva315.png,200,60,y,75,14,107,59
imagen_nueva315.png,200,60,r,107,14,130,47
imagen_nueva315.png,200,60,3,129,7,162,48
imagen_nueva316.png,200,60,n,8,21,38,49
imagen_nueva316.png,200,60,h,37,12,68,49
imagen_nueva316.png,200,60,g,67,22,98,56
imagen_nueva316.png,200,60,d,97,14,128,48
imagen_nueva316.png,200,60,r,125,20,153,47
imagen_nueva318.png,200,60,y,6,15,41,59
imagen_nueva318.png,200,60,f,41,6,65,47
imagen_nueva318.png,200,60,h,63,4,95,48
imagen_nueva318.png,200,60,6,96,8,130,48
imagen_nueva318.png,200,60,5,130,6,163,48
imagen_nueva319.png,200,60,7,12,8,42,47
imagen_nueva319.png,200,60,x,38,16,70,48
imagen_nueva319.png,200,60,g,69,17,99,57
imagen_nueva319.png,200,60,7,100,8,132,47
imagen_nueva319.png,200,60,3,128,7,159,47
imagen_nueva32.png,200,60,e,8,21,38,49
imagen_nueva32.png,200,60,x,39,22,67,48
imagen_nueva32.png,200,60,x,68,22,97,48
imagen_nueva32.png,200,60,4,99,14,124,48
imagen_nueva32.png,200,60,4,128,14,153,48
imagen_nueva320.png,200,60,3,7,7,40,49
imagen_nueva320.png,200,60,f,38,7,65,45
imagen_nueva320.png,200,60,m,58,16,103,48
imagen_nueva320.png,200,60,7,104,8,137,48
imagen_nueva320.png,200,60,e,135,17,165,47
imagen_nueva321.png,200,60,8,7,8,40,47
imagen_nueva321.png,200,60,y,38,15,71,55
imagen_nueva321.png,200,60,p,68,16,99,56
imagen_nueva321.png,200,60,3,98,7,129,48
imagen_nueva321.png,200,60,r,129,15,154,46
imagen_nueva322.png,200,60,7,9,8,42,47
imagen_nueva322.png,200,60,m,42,16,86,48
imagen_nueva322.png,200,60,e,88,16,117,47
imagen_nueva322.png,200,60,7,119,6,149,48
imagen_nueva322.png,200,60,k,149,6,181,47
imagen_nueva323.png,200,60,7,10,11,36,48
imagen_nueva323.png,200,60,h,37,12,68,48
imagen_nueva323.png,200,60,5,68,12,95,48
imagen_nueva323.png,200,60,3,98,12,124,48
imagen_nueva323.png,200,60,f,127,14,155,48
imagen_nueva324.png,200,60,k,10,6,44,48
imagen_nueva324.png,200,60,d,42,6,75,47
imagen_nueva324.png,200,60,r,76,16,101,48
imagen_nueva324.png,200,60,7,100,7,131,47
imagen_nueva324.png,200,60,r,133,15,159,47
imagen_nueva325.png,200,60,5,7,8,39,49
imagen_nueva325.png,200,60,b,40,5,71,50
imagen_nueva325.png,200,60,2,68,8,100,46
imagen_nueva325.png,200,60,3,100,8,131,48
imagen_nueva325.png,200,60,k,131,6,164,49
imagen_nueva326.png,200,60,d,9,5,42,49
imagen_nueva326.png,200,60,e,40,15,70,49
imagen_nueva326.png,200,60,8,68,8,101,48
imagen_nueva326.png,200,60,p,100,16,131,56
imagen_nueva326.png,200,60,c,130,15,158,49
imagen_nueva327.png,200,60,h,10,5,45,50
imagen_nueva327.png,200,60,4,45,7,78,48
imagen_nueva327.png,200,60,g,77,16,112,56
imagen_nueva327.png,200,60,8,112,5,146,47
imagen_nueva327.png,200,60,g,147,14,181,58
imagen_nueva328.png,200,60,2,9,13,38,48
imagen_nueva328.png,200,60,4,39,13,67,49
imagen_nueva328.png,200,60,6,69,12,96,48
imagen_nueva328.png,200,60,x,95,20,127,49
imagen_nueva328.png,200,60,6,129,10,154,49
imagen_nueva33.png,200,60,g,9,16,42,57
imagen_nueva33.png,200,60,x,43,16,74,47
imagen_nueva33.png,200,60,w,75,16,118,48
imagen_nueva33.png,200,60,g,120,16,152,57
imagen_nueva33.png,200,60,k,154,5,187,48
imagen_nueva330.png,200,60,5,9,8,40,48
imagen_nueva330.png,200,60,e,40,17,70,48
imagen_nueva330.png,200,60,3,70,7,101,47
imagen_nueva330.png,200,60,b,101,6,132,48
imagen_nueva330.png,200,60,g,131,16,161,56
imagen_nueva331.png,200,60,d,8,12,41,49
imagen_nueva331.png,200,60,g,37,19,67,58
imagen_nueva331.png,200,60,e,68,21,96,48
imagen_nueva331.png,200,60,c,96,21,126,48
imagen_nueva331.png,200,60,g,123,19,154,56
imagen_nueva332.jpg,200,60,5,8,5,41,53
imagen_nueva332.jpg,200,60,2,43,5,75,53
imagen_nueva332.jpg,200,60,a,76,14,106,53
imagen_nueva332.jpg,200,60,w,108,13,152,55
imagen_nueva332.jpg,200,60,w,153,8,199,54
imagen_nueva333.jpg,200,60,3,8,4,41,50
imagen_nueva333.jpg,200,60,3,43,5,76,49
imagen_nueva333.jpg,200,60,4,78,1,111,52
imagen_nueva333.jpg,200,60,n,113,12,144,53
imagen_nueva333.jpg,200,60,k,150,5,183,51
imagen_nueva334.jpg,200,60,m,11,14,56,51
imagen_nueva334.jpg,200,60,m,58,8,103,60
imagen_nueva334.jpg,200,60,x,105,12,133,58
imagen_nueva334.jpg,200,60,c,134,13,158,53
imagen_nueva334.jpg,200,60,h,159,3,187,54
imagen_nueva335.jpg,200,60,w,12,12,49,52
imagen_nueva335.jpg,200,60,7,51,5,81,52
imagen_nueva335.jpg,200,60,x,81,9,107,53
imagen_nueva335.jpg,200,60,w,109,12,149,50
imagen_nueva335.jpg,200,60,y,148,17,175,57
imagen_nueva336.jpg,200,60,3,6,6,39,49
imagen_nueva336.jpg,200,60,w,42,9,79,49
imagen_nueva336.jpg,200,60,d,81,4,111,53
imagen_nueva336.jpg,200,60,e,139,15,170,50
imagen_nueva336.jpg,200,60,e,111,13,138,50
imagen_nueva338.jpg,200,60,e,5,7,42,50
imagen_nueva338.jpg,200,60,8,44,5,75,54
imagen_nueva338.jpg,200,60,x,77,13,109,52
imagen_nueva338.jpg,200,60,w,109,11,152,51
imagen_nueva338.jpg,200,60,8,154,5,185,50
imagen_nueva339.jpg,200,60,k,11,6,38,57
imagen_nueva339.jpg,200,60,x,39,12,66,54
imagen_nueva339.jpg,200,60,k,68,5,96,54
imagen_nueva339.jpg,200,60,8,96,4,124,53
imagen_nueva339.jpg,200,60,3,126,3,155,55
imagen_nueva34.png,200,60,e,8,16,43,47
imagen_nueva34.png,200,60,6,43,7,75,49
imagen_nueva34.png,200,60,x,75,16,107,47
imagen_nueva34.png,200,60,2,107,9,139,47
imagen_nueva34.png,200,60,7,140,8,171,48
imagen_nueva340.jpg,200,60,c,6,17,37,48
imagen_nueva340.jpg,200,60,d,38,6,68,52
imagen_nueva340.jpg,200,60,e,67,17,95,47
imagen_nueva340.jpg,200,60,g,95,14,125,57
imagen_nueva340.jpg,200,60,x,125,10,156,51
imagen_nueva341.jpg,200,60,e,9,14,38,51
imagen_nueva341.jpg,200,60,d,41,4,71,52
imagen_nueva341.jpg,200,60,m,71,15,115,50
imagen_nueva341.jpg,200,60,x,115,12,144,50
imagen_nueva341.jpg,200,60,g,142,11,176,59
imagen_nueva342.jpg,200,60,x,7,15,41,53
imagen_nueva342.jpg,200,60,g,40,13,73,58
imagen_nueva342.jpg,200,60,8,74,5,108,53
imagen_nueva342.jpg,200,60,p,110,14,142,57
imagen_nueva342.jpg,200,60,8,144,5,176,49
imagen_nueva343.jpg,200,60,n,11,16,39,50
imagen_nueva343.jpg,200,60,6,41,3,72,52
imagen_nueva343.jpg,200,60,7,73,7,102,49
imagen_nueva343.jpg,200,60,e,101,17,131,56
imagen_nueva343.jpg,200,60,4,133,7,161,53
imagen_nueva344.jpg,200,60,a,10,20,39,54
imagen_nueva344.jpg,200,60,7,41,12,65,50
imagen_nueva344.jpg,200,60,x,67,20,97,48
imagen_nueva344.jpg,200,60,3,99,12,124,52
imagen_nueva344.jpg,200,60,k,125,11,157,51
imagen_nueva345.jpg,200,60,4,5,6,39,51
imagen_nueva345.jpg,200,60,e,40,13,71,51
imagen_nueva345.jpg,200,60,m,72,11,116,53
imagen_nueva345.jpg,200,60,e,119,15,146,50
imagen_nueva345.jpg,200,60,d,147,5,181,50
imagen_nueva346.jpg,200,60,a,9,16,41,50
imagen_nueva346.jpg,200,60,x,42,11,75,55
imagen_nueva346.jpg,200,60,c,75,17,102,48
imagen_nueva346.jpg,200,60,a,103,14,132,51
imagen_nueva346.jpg,200,60,h,138,7,169,50
imagen_nueva349.jpg,200,60,b,5,13,38,48
imagen_nueva349.jpg,200,60,f,42,9,69,52
imagen_nueva349.jpg,200,60,5,70,7,94,54
imagen_nueva349.jpg,200,60,b,96,10,126,51
imagen_nueva349.jpg,200,60,8,127,6,153,51
imagen_nueva350.jpg,200,60,2,6,5,39,51
imagen_nueva350.jpg,200,60,6,41,3,71,55
imagen_nueva350.jpg,200,60,7,73,7,103,52
imagen_nueva350.jpg,200,60,w,104,14,143,47
imagen_nueva350.jpg,200,60,2,145,7,169,51
imagen_nueva351.jpg,200,60,x,7,14,42,52
imagen_nueva351.jpg,200,60,c,42,13,69,51
imagen_nueva351.jpg,200,60,d,69,5,101,53
imagen_nueva351.jpg,200,60,y,102,14,134,58
imagen_nueva351.jpg,200,60,g,134,11,167,58
imagen_nueva352.jpg,200,60,x,6,16,42,51
imagen_nueva352.jpg,200,60,r,42,13,66,52
imagen_nueva352.jpg,200,60,a,67,11,95,51
imagen_nueva352.jpg,200,60,n,98,14,130,48
imagen_nueva352.jpg,200,60,d,132,6,168,50
imagen_nueva353.jpg,200,60,x,7,22,39,50
imagen_nueva353.jpg,200,60,3,39,11,66,54
imagen_nueva353.jpg,200,60,p,65,19,96,60
imagen_nueva353.jpg,200,60,y,96,19,125,58
imagen_nueva353.jpg,200,60,b,125,11,156,49
imagen_nueva354.jpg,200,60,4,8,8,42,48
imagen_nueva354.jpg,200,60,8,44,4,77,52
imagen_nueva354.jpg,200,60,r,79,15,103,47
imagen_nueva354.jpg,200,60,5,105,4,134,57
imagen_nueva354.jpg,200,60,d,136,6,171,49
imagen_nueva355.jpg,200,60,d,9,5,41,52
imagen_nueva355.jpg,200,60,m,41,14,85,51
imagen_nueva355.jpg,200,60,h,86,6,116,52
imagen_nueva355.jpg,200,60,w,117,15,157,50
imagen_nueva355.jpg,200,60,n,157,13,185,51
imagen_nueva356.jpg,200,60,h,4,12,39,52
imagen_nueva356.jpg,200,60,3,40,9,67,52
imagen_nueva356.jpg,200,60,d,67,14,98,52
imagen_nueva356.jpg,200,60,8,97,12,123,52
imagen_nueva356.jpg,200,60,y,126,19,154,59
imagen_nueva36.png,200,60,k,7,11,37,47
imagen_nueva36.png,200,60,h,36,12,67,48
imagen_nueva36.png,200,60,2,67,12,95,48
imagen_nueva36.png,200,60,7,97,12,123,48
imagen_nueva36.png,200,60,w,123,23,155,49
imagen_nueva360.jpg,200,60,y,6,21,37,58
imagen_nueva360.jpg,200,60,w,38,19,69,48
imagen_nueva360.jpg,200,60,a,69,17,96,51
imagen_nueva360.jpg,200,60,g,96,21,126,60
imagen_nueva360.jpg,200,60,g,126,20,156,58
imagen_nueva361.jpg,200,60,d,8,3,41,52
imagen_nueva361.jpg,200,60,c,40,15,65,51
imagen_nueva361.jpg,200,60,x,65,11,94,51
imagen_nueva361.jpg,200,60,r,95,16,116,48
imagen_nueva361.jpg,200,60,w,117,12,155,50
imagen_nueva362.jpg,200,60,4,11,8,43,48
imagen_nueva362.jpg,200,60,r,44,16,69,49
imagen_nueva362.jpg,200,60,y,69,13,100,60
imagen_nueva362.jpg,200,60,p,100,10,132,60
imagen_nueva362.jpg,200,60,e,132,17,166,48
imagen_nueva363.jpg,200,60,7,7,6,41,52
imagen_nueva363.jpg,200,60,c,40,18,69,51
imagen_nueva363.jpg,200,60,k,67,6,96,57
imagen_nueva363.jpg,200,60,3,96,3,124,52
imagen_nueva363.jpg,200,60,d,125,6,159,48
imagen_nueva364.jpg,200,60,w,6,22,39,51
imagen_nueva364.jpg,200,60,6,41,12,67,57
imagen_nueva364.jpg,200,60,e,67,22,97,49
imagen_nueva364.jpg,200,60,2,95,13,124,49
imagen_nueva364.jpg,200,60,3,126,11,153,49
imagen_nueva365.jpg,200,60,r,5,12,32,47
imagen_nueva365.jpg,200,60,f,32,5,52,49
imagen_nueva365.jpg,200,60,x,48,17,77,49
imagen_nueva365.jpg,200,60,7,77,8,106,50
imagen_nueva365.jpg,200,60,6,107,5,136,50
imagen_nueva366.jpg,200,60,8,8,6,41,52
imagen_nueva366.jpg,200,60,n,45,15,76,54
imagen_nueva366.jpg,200,60,h,80,5,111,55
imagen_nueva366.jpg,200,60,x,112,15,147,54
imagen_nueva366.jpg,200,60,7,145,7,176,52
imagen_nueva367.jpg,200,60,4,11,14,36,50
imagen_nueva367.jpg,200,60,x,37,21,67,52
imagen_nueva367.jpg,200,60,m,66,19,96,49
imagen_nueva367.jpg,200,60,n,97,17,125,51
imagen_nueva367.jpg,200,60,2,127,10,156,51
imagen_nueva368.jpg,200,60,n,6,22,38,54
imagen_nueva368.jpg,200,60,b,37,11,68,52
imagen_nueva368.jpg,200,60,5,68,10,95,53
imagen_nueva368.jpg,200,60,f,97,12,125,51
imagen_nueva368.jpg,200,60,m,125,20,160,48
imagen_nueva369.jpg,200,60,b,8,6,39,50
imagen_nueva369.jpg,200,60,8,40,7,69,50
imagen_nueva369.jpg,200,60,4,69,5,99,52
imagen_nueva369.jpg,200,60,6,103,7,132,54
imagen_nueva369.jpg,200,60,7,134,6,165,48
imagen_nueva37.png,200,60,d,9,12,40,48
imagen_nueva37.png,200,60,a,40,23,68,48
imagen_nueva37.png,200,60,3,69,13,95,47
imagen_nueva37.png,200,60,r,97,21,125,48
imagen_nueva37.png,200,60,n,125,22,154,48
imagen_nueva371.jpg,200,60,y,4,15,41,60
imagen_nueva371.jpg,200,60,5,40,9,73,52
imagen_nueva371.jpg,200,60,y,73,13,106,58
imagen_nueva371.jpg,200,60,h,107,5,138,50
imagen_nueva371.jpg,200,60,m,142,15,190,49
imagen_nueva372.jpg,200,60,f,7,12,38,50
imagen_nueva372.jpg,200,60,d,38,10,69,55
imagen_nueva372.jpg,200,60,f,68,11,96,50
imagen_nueva372.jpg,200,60,7,97,9,123,52
imagen_nueva372.jpg,200,60,y,123,20,156,57
imagen_nueva373.jpg,200,60,y,4,14,41,58
imagen_nueva373.jpg,200,60,g,42,17,74,59
imagen_nueva373.jpg,200,60,c,75,13,102,52
imagen_nueva373.jpg,200,60,c,103,16,131,51
imagen_nueva373.jpg,200,60,r,133,13,156,49
imagen_nueva374.jpg,200,60,e,9,17,42,51
imagen_nueva374.jpg,200,60,e,42,15,75,52
imagen_nueva374.jpg,200,60,8,76,6,108,49
imagen_nueva374.jpg,200,60,w,108,14,153,50
imagen_nueva374.jpg,200,60,y,154,12,187,57
imagen_nueva376.jpg,200,60,h,7,6,38,51
imagen_nueva376.jpg,200,60,e,40,16,70,50
imagen_nueva376.jpg,200,60,8,69,4,100,56
imagen_nueva376.jpg,200,60,7,102,6,132,48
imagen_nueva376.jpg,200,60,k,132,1,164,54
imagen_nueva377.jpg,200,60,5,8,12,38,49
imagen_nueva377.jpg,200,60,6,41,11,67,54
imagen_nueva377.jpg,200,60,g,67,20,96,60
imagen_nueva377.jpg,200,60,e,97,18,124,52
imagen_nueva377.jpg,200,60,p,124,21,155,59
imagen_nueva378.jpg,200,60,g,8,16,41,59
imagen_nueva378.jpg,200,60,g,44,16,77,59
imagen_nueva378.jpg,200,60,8,77,6,109,55
imagen_nueva378.jpg,200,60,g,111,13,144,60
imagen_nueva378.jpg,200,60,y,145,16,179,57
imagen_nueva379.jpg,200,60,3,8,6,41,56
imagen_nueva379.jpg,200,60,f,42,6,67,54
imagen_nueva379.jpg,200,60,w,64,17,108,46
imagen_nueva379.jpg,200,60,d,111,3,141,55
imagen_nueva379.jpg,200,60,m,143,15,194,54
imagen_nueva38.png,200,60,r,9,22,39,48
imagen_nueva38.png,200,60,g,38,21,68,55
imagen_nueva38.png,200,60,y,68,19,96,57
imagen_nueva38.png,200,60,m,95,22,128,47
imagen_nueva38.png,200,60,f,128,13,156,48
imagen_nueva380.jpg,200,60,e,8,22,38,50
imagen_nueva380.jpg,200,60,7,38,11,66,48
imagen_nueva380.jpg,200,60,c,68,20,97,50
imagen_nueva380.jpg,200,60,5,99,13,124,56
imagen_nueva380.jpg,200,60,b,124,10,156,49
imagen_nueva381.jpg,200,60,y,4,15,40,60
imagen_nueva381.jpg,200,60,x,40,14,73,49
imagen_nueva381.jpg,200,60,m,73,13,120,52
imagen_nueva381.jpg,200,60,g,122,15,154,57
imagen_nueva381.jpg,200,60,k,158,6,192,51
imagen_nueva382.jpg,200,60,3,5,8,39,53
imagen_nueva382.jpg,200,60,f,39,5,64,50
imagen_nueva382.jpg,200,60,7,63,4,89,50
imagen_nueva382.jpg,200,60,g,89,16,119,59
imagen_nueva382.jpg,200,60,f,119,6,142,48
imagen_nueva383.jpg,200,60,x,8,17,39,53
imagen_nueva383.jpg,200,60,m,39,13,83,49
imagen_nueva383.jpg,200,60,5,83,3,115,47
imagen_nueva383.jpg,200,60,y,114,16,146,59
imagen_nueva383.jpg,200,60,3,146,5,175,52
imagen_nueva384.jpg,200,60,f,6,6,31,49
imagen_nueva384.jpg,200,60,c,29,17,55,53
imagen_nueva384.jpg,200,60,7,55,5,84,57
imagen_nueva384.jpg,200,60,d,85,4,116,51
imagen_nueva384.jpg,200,60,y,114,15,144,59
imagen_nueva385.jpg,200,60,p,5,21,39,60
imagen_nueva385.jpg,200,60,4,40,11,66,52
imagen_nueva385.jpg,200,60,n,66,20,96,52
imagen_nueva385.jpg,200,60,n,95,17,125,53
imagen_nueva385.jpg,200,60,4,125,10,155,50
imagen_nueva386.jpg,200,60,b,3,12,38,56
imagen_nueva386.jpg,200,60,a,38,19,70,55
imagen_nueva386.jpg,200,60,c,69,20,98,49
imagen_nueva386.jpg,200,60,6,98,14,125,47
imagen_nueva386.jpg,200,60,k,125,10,156,50
imagen_nueva387.jpg,200,60,m,9,14,59,56
imagen_nueva387.jpg,200,60,f,60,3,84,56
imagen_nueva387.jpg,200,60,x,83,16,114,52
imagen_nueva387.jpg,200,60,r,114,13,137,51
imagen_nueva387.jpg,200,60,k,138,5,171,52
imagen_nueva388.jpg,200,60,8,9,8,38,50
imagen_nueva388.jpg,200,60,d,39,3,73,55
imagen_nueva388.jpg,200,60,d,72,3,102,57
imagen_nueva388.jpg,200,60,2,102,7,130,51
imagen_nueva388.jpg,200,60,8,130,4,162,49
imagen_nueva389.jpg,200,60,7,7,8,41,54
imagen_nueva389.jpg,200,60,e,41,15,77,49
imagen_nueva389.jpg,200,60,7,76,4,107,52
imagen_nueva389.jpg,200,60,d,108,5,143,54
imagen_nueva389.jpg,200,60,b,144,4,180,53
imagen_nueva39.png,200,60,r,10,15,33,46
imagen_nueva39.png,200,60,5,30,8,59,46
imagen_nueva39.png,200,60,c,61,16,88,46
imagen_nueva39.png,200,60,6,89,7,117,46
imagen_nueva39.png,200,60,2,118,7,147,47
imagen_nueva390.jpg,200,60,b,7,6,39,55
imagen_nueva390.jpg,200,60,8,39,8,69,48
imagen_nueva390.jpg,200,60,g,70,17,100,60
imagen_nueva390.jpg,200,60,x,102,13,131,54
imagen_nueva390.jpg,200,60,4,129,6,158,55
imagen_nueva391.jpg,200,60,p,4,23,38,60
imagen_nueva391.jpg,200,60,5,40,11,65,49
imagen_nueva391.jpg,200,60,x,65,22,96,53
imagen_nueva391.jpg,200,60,w,97,19,126,53
imagen_nueva391.jpg,200,60,e,126,19,157,52
imagen_nueva392.jpg,200,60,p,8,17,43,60
imagen_nueva392.jpg,200,60,a,44,16,75,54
imagen_nueva392.jpg,200,60,y,74,11,107,59
imagen_nueva392.jpg,200,60,p,109,16,142,56
imagen_nueva392.jpg,200,60,4,142,5,176,52
imagen_nueva393.jpg,200,60,5,8,8,41,48
imagen_nueva393.jpg,200,60,4,42,4,76,53
imagen_nueva393.jpg,200,60,y,75,12,107,57
imagen_nueva393.jpg,200,60,y,108,13,140,59
imagen_nueva393.jpg,200,60,d,139,4,174,54
imagen_nueva395.jpg,200,60,b,6,6,39,57
imagen_nueva395.jpg,200,60,8,39,5,70,54
imagen_nueva395.jpg,200,60,w,70,13,110,51
imagen_nueva395.jpg,200,60,m,112,9,156,50
imagen_nueva395.jpg,200,60,y,156,13,188,57
imagen_nueva396.jpg,200,60,8,6,8,41,49
imagen_nueva396.jpg,200,60,k,44,5,77,56
imagen_nueva396.jpg,200,60,g,76,15,109,57
imagen_nueva396.jpg,200,60,6,109,7,144,49
imagen_nueva396.jpg,200,60,6,143,5,176,47
imagen_nueva397.jpg,200,60,g,8,22,39,58
imagen_nueva397.jpg,200,60,r,39,19,67,53
imagen_nueva397.jpg,200,60,8,68,12,93,48
imagen_nueva397.jpg,200,60,3,97,11,124,55
imagen_nueva397.jpg,200,60,g,125,18,156,57
imagen_nueva398.jpg,200,60,7,9,5,41,51
imagen_nueva398.jpg,200,60,8,41,7,70,53
imagen_nueva398.jpg,200,60,e,72,16,100,53
imagen_nueva398.jpg,200,60,w,103,14,141,51
imagen_nueva398.jpg,200,60,a,141,13,171,52
imagen_nueva399.jpg,200,60,h,10,6,38,51
imagen_nueva399.jpg,200,60,r,38,16,62,55
imagen_nueva399.jpg,200,60,8,60,5,88,47
imagen_nueva399.jpg,200,60,a,90,15,120,52
imagen_nueva399.jpg,200,60,e,120,12,152,48
imagen_nueva40.png,200,60,e,9,16,42,49
imagen_nueva40.png,200,60,f,42,7,65,49
imagen_nueva40.png,200,60,p,67,15,98,56
imagen_nueva40.png,200,60,h,100,4,130,48
imagen_nueva40.png,200,60,m,132,14,182,48
imagen_nueva400.jpg,200,60,w,6,14,53,51
imagen_nueva400.jpg,200,60,m,54,15,102,51
imagen_nueva400.jpg,200,60,5,105,7,138,54
imagen_nueva400.jpg,200,60,5,139,10,186,54
imagen_nueva400.jpg,200,60,2,189,8,200,48
imagen_nueva401.jpg,200,60,6,10,12,38,51
imagen_nueva401.jpg,200,60,f,40,13,67,56
imagen_nueva401.jpg,200,60,b,67,10,96,55
imagen_nueva401.jpg,200,60,c,98,20,125,53
imagen_nueva401.jpg,200,60,w,125,15,158,49
imagen_nueva402.jpg,200,60,e,7,22,37,55
imagen_nueva402.jpg,200,60,7,38,12,65,57
imagen_nueva402.jpg,200,60,h,66,10,95,58
imagen_nueva402.jpg,200,60,w,95,19,126,53
imagen_nueva402.jpg,200,60,5,128,9,155,54
imagen_nueva403.jpg,200,60,5,8,12,37,55
imagen_nueva403.jpg,200,60,f,40,14,67,53
imagen_nueva403.jpg,200,60,p,65,23,94,57
imagen_nueva403.jpg,200,60,a,97,21,126,53
imagen_nueva403.jpg,200,60,y,125,19,155,60
imagen_nueva404.jpg,200,60,m,3,19,40,55
imagen_nueva404.jpg,200,60,4,40,11,65,55
imagen_nueva404.jpg,200,60,b,66,7,97,52
imagen_nueva404.jpg,200,60,5,98,10,123,51
imagen_nueva404.jpg,200,60,2,125,11,154,53
imagen_nueva406.jpg,200,60,p,6,15,40,56
imagen_nueva406.jpg,200,60,n,40,12,68,53
imagen_nueva406.jpg,200,60,k,70,4,100,58
imagen_nueva406.jpg,200,60,e,98,16,127,52
imagen_nueva406.jpg,200,60,y,127,13,158,58
imagen_nueva407.jpg,200,60,h,8,6,39,51
imagen_nueva407.jpg,200,60,k,39,3,69,53
imagen_nueva407.jpg,200,60,g,68,14,97,59
imagen_nueva407.jpg,200,60,n,97,10,127,49
imagen_nueva407.jpg,200,60,a,126,15,158,51
imagen_nueva408.jpg,200,60,f,9,14,38,51
imagen_nueva408.jpg,200,60,7,39,9,64,51
imagen_nueva408.jpg,200,60,y,65,21,97,57
imagen_nueva408.jpg,200,60,8,97,11,123,49
imagen_nueva408.jpg,200,60,y,124,20,155,58
imagen_nueva409.jpg,200,60,p,3,20,39,59
imagen_nueva409.jpg,200,60,3,40,13,66,55
imagen_nueva409.jpg,200,60,w,67,22,96,52
imagen_nueva409.jpg,200,60,w,97,21,126,49
imagen_nueva409.jpg,200,60,d,127,13,155,54
imagen_nueva41.png,200,60,6,12,13,38,48
imagen_nueva41.png,200,60,r,39,21,68,48
imagen_nueva41.png,200,60,f,70,13,97,48
imagen_nueva41.png,200,60,r,98,21,126,47
imagen_nueva41.png,200,60,3,127,12,154,46
imagen_nueva410.jpg,200,60,r,9,22,38,52
imagen_nueva410.jpg,200,60,r,38,20,67,54
imagen_nueva410.jpg,200,60,x,67,19,96,51
imagen_nueva410.jpg,200,60,b,95,12,125,51
imagen_nueva410.jpg,200,60,b,124,9,157,51
imagen_nueva411.jpg,200,60,3,9,6,41,56
imagen_nueva411.jpg,200,60,c,43,17,71,55
imagen_nueva411.jpg,200,60,5,73,7,103,52
imagen_nueva411.jpg,200,60,y,103,14,136,59
imagen_nueva411.jpg,200,60,f,135,5,159,53
imagen_nueva412.jpg,200,60,r,6,15,32,48
imagen_nueva412.jpg,200,60,r,32,15,52,50
imagen_nueva412.jpg,200,60,4,49,7,79,51
imagen_nueva412.jpg,200,60,f,79,5,104,55
imagen_nueva412.jpg,200,60,b,100,5,128,55
imagen_nueva414.jpg,200,60,x,7,22,38,52
imagen_nueva414.jpg,200,60,n,38,17,68,55
imagen_nueva414.jpg,200,60,c,68,22,97,51
imagen_nueva414.jpg,200,60,p,96,21,127,60
imagen_nueva414.jpg,200,60,8,127,10,153,47
imagen_nueva415.jpg,200,60,p,4,21,38,59
imagen_nueva415.jpg,200,60,3,39,11,65,53
imagen_nueva415.jpg,200,60,7,67,10,94,50
imagen_nueva415.jpg,200,60,3,96,8,123,50
imagen_nueva415.jpg,200,60,h,123,5,157,54
imagen_nueva416.jpg,200,60,8,4,7,40,60
imagen_nueva416.jpg,200,60,d,41,4,72,51
imagen_nueva416.jpg,200,60,3,72,8,100,49
imagen_nueva416.jpg,200,60,w,101,15,144,49
imagen_nueva416.jpg,200,60,w,143,13,184,51
imagen_nueva417.jpg,200,60,b,6,5,40,54
imagen_nueva417.jpg,200,60,m,40,14,85,55
imagen_nueva417.jpg,200,60,c,85,12,113,50
imagen_nueva417.jpg,200,60,6,113,3,144,51
imagen_nueva417.jpg,200,60,b,143,6,174,51
imagen_nueva418.jpg,200,60,r,9,21,38,52
imagen_nueva418.jpg,200,60,3,39,13,65,52
imagen_nueva418.jpg,200,60,h,65,12,96,50
imagen_nueva418.jpg,200,60,p,94,20,126,56
imagen_nueva418.jpg,200,60,5,127,12,155,49
imagen_nueva419.jpg,200,60,3,9,14,36,50
imagen_nueva419.jpg,200,60,p,35,21,68,58
imagen_nueva419.jpg,200,60,3,70,13,94,51
imagen_nueva419.jpg,200,60,7,95,12,123,52
imagen_nueva419.jpg,200,60,k,123,10,157,55
imagen_nueva42.png,200,60,d,8,12,39,48
imagen_nueva42.png,200,60,y,38,20,66,57
imagen_nueva42.png,200,60,f,69,14,96,47
imagen_nueva42.png,200,60,p,94,22,125,56
imagen_nueva42.png,200,60,g,125,21,156,57
imagen_nueva420.jpg,200,60,f,5,5,33,53
imagen_nueva420.jpg,200,60,6,29,6,55,47
imagen_nueva420.jpg,200,60,2,57,6,86,52
